Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,source_dataset,source_record_id,reaction_id,reaction_group_id,record_class,is_control,ligand_raw,ligand,ligand_is_blank,base_raw,base,base_is_blank,solvent_1_raw,solvent_1,solvent_normalization_note,aqueous_cosolvent,organic_to_water_volume_ratio,catalyst,catalyst_equiv,ligand_equiv_reported,base_equiv_reported,reactant_1_equiv,reactant_1_mmol,reactant_2_equiv,temperature_c,residence_time_min,pressure_bar,flow_rate_ml_min,injection_volume_per_component_ul,reaction_segment_interval_s,reaction_environment,yield_percent,yield_observed,zero_yield,yield_type,measurement_method,product_mass_ion_count,substrate_smiles,product_smiles
5352,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,None,,Et3N,2.5,DMF,21.6659412467468,2387308.25,perera_suzuki_miyaura_2018,5352,PERERA_SM_5352,PERERA_SM_1g_2d,main_matrix,False,None,NULL_COMPONENT,True,Et3N,Et3N,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,21.6659412467468,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,2387308.25,not_reported,not_reported
5353,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,DMF,29.7726698952916,5995937,perera_suzuki_miyaura_2018,5353,PERERA_SM_5353,PERERA_SM_1g_2d,main_matrix,False,P(tBu)3,P(tBu)3,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,29.7726698952916,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,5995937.0,not_reported,not_reported
5354,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,CsF,2.5,DMF,0,6511252.5,perera_suzuki_miyaura_2018,5354,PERERA_SM_5354,PERERA_SM_1g_2d,main_matrix,False,P(Ph)3 ,P(Ph)3 ,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,6511252.5,not_reported,not_reported
5355,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,DMF,0,3614427.75,perera_suzuki_miyaura_2018,5355,PERERA_SM_5355,PERERA_SM_1g_2d,main_matrix,False,AmPhos,AmPhos,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,3614427.75,not_reported,not_reported
5356,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,DMF,0,435042.03125,perera_suzuki_miyaura_2018,5356,PERERA_SM_5356,PERERA_SM_1g_2d,main_matrix,False,P(Cy)3,P(Cy)3,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,435042.03125,not_reported,not_reported
5357,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,DMF,46.6449168760912,10770865,perera_suzuki_miyaura_2018,5357,PERERA_SM_5357,PERERA_SM_1g_2d,main_matrix,False,P(o-Tol)3,P(o-Tol)3,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,46.6449168760912,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,10770865.0,not_reported,not_reported
5358,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,DMF,49.6806625912312,8002252,perera_suzuki_miyaura_2018,5358,PERERA_SM_5358,PERERA_SM_1g_2d,main_matrix,False,CataCXium A,CataCXium A,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,49.6806625912312,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,8002252.0,not_reported,not_reported
5359,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,DMF,38.2177841343151,8626809,perera_suzuki_miyaura_2018,5359,PERERA_SM_5359,PERERA_SM_1g_2d,main_matrix,False,SPhos,SPhos,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,38.2177841343151,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,8626809.0,not_reported,not_reported
5360,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,DMF,38.7101930984327,8962313,perera_suzuki_miyaura_2018,5360,PERERA_SM_5360,PERERA_SM_1g_2d,main_matrix,False,dtbpf,dtbpf,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,38.7101930984327,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,8962313.0,not_reported,not_reported
5361,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,DMF,0,3104284.25,perera_suzuki_miyaura_2018,5361,PERERA_SM_5361,PERERA_SM_1g_2d,main_matrix,False,XPhos,XPhos,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,3104284.25,not_reported,not_reported
5362,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,DMF,0,310372.625,perera_suzuki_miyaura_2018,5362,PERERA_SM_5362,PERERA_SM_1g_2d,main_matrix,False,dppf,dppf,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,310372.625,not_reported,not_reported
5363,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,DMF,0,114504.140625,perera_suzuki_miyaura_2018,5363,PERERA_SM_5363,PERERA_SM_1g_2d,main_matrix,False,Xantphos,Xantphos,False,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,114504.140625,not_reported,not_reported
5364,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,None,,CsF,2.5,DMF,0,428829.625,perera_suzuki_miyaura_2018,5364,PERERA_SM_5364,PERERA_SM_1g_2d,main_matrix,False,None,NULL_COMPONENT,True,CsF,CsF,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,428829.625,not_reported,not_reported
5365,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,DMF,0,1684298.75,perera_suzuki_miyaura_2018,5365,PERERA_SM_5365,PERERA_SM_1g_2d,main_matrix,False,P(tBu)3,P(tBu)3,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,1684298.75,not_reported,not_reported
5366,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,K3PO4,2.5,DMF,61.0384856603632,13380333,perera_suzuki_miyaura_2018,5366,PERERA_SM_5366,PERERA_SM_1g_2d,main_matrix,False,P(Ph)3 ,P(Ph)3 ,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,61.0384856603632,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,13380333.0,not_reported,not_reported
5367,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,DMF,29.5277196936559,7086051.5,perera_suzuki_miyaura_2018,5367,PERERA_SM_5367,PERERA_SM_1g_2d,main_matrix,False,AmPhos,AmPhos,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,29.5277196936559,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,7086051.5,not_reported,not_reported
5368,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,DMF,44.905653049543,11049873,perera_suzuki_miyaura_2018,5368,PERERA_SM_5368,PERERA_SM_1g_2d,main_matrix,False,P(Cy)3,P(Cy)3,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,44.905653049543,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,11049873.0,not_reported,not_reported
5369,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,DMF,53.9294870729643,12537171,perera_suzuki_miyaura_2018,5369,PERERA_SM_5369,PERERA_SM_1g_2d,main_matrix,False,P(o-Tol)3,P(o-Tol)3,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,53.9294870729643,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,12537171.0,not_reported,not_reported
5370,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,DMF,0,2864806.25,perera_suzuki_miyaura_2018,5370,PERERA_SM_5370,PERERA_SM_1g_2d,main_matrix,False,CataCXium A,CataCXium A,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,2864806.25,not_reported,not_reported
5371,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,DMF,53.9222135542845,13313189,perera_suzuki_miyaura_2018,5371,PERERA_SM_5371,PERERA_SM_1g_2d,main_matrix,False,SPhos,SPhos,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,53.9222135542845,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,13313189.0,not_reported,not_reported
5372,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,DMF,0,5167298.5,perera_suzuki_miyaura_2018,5372,PERERA_SM_5372,PERERA_SM_1g_2d,main_matrix,False,dtbpf,dtbpf,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,5167298.5,not_reported,not_reported
5373,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,DMF,0,7332763,perera_suzuki_miyaura_2018,5373,PERERA_SM_5373,PERERA_SM_1g_2d,main_matrix,False,XPhos,XPhos,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,7332763.0,not_reported,not_reported
5374,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,DMF,0,193740.078125,perera_suzuki_miyaura_2018,5374,PERERA_SM_5374,PERERA_SM_1g_2d,main_matrix,False,dppf,dppf,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,193740.078125,not_reported,not_reported
5375,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,DMF,0,154154.421875,perera_suzuki_miyaura_2018,5375,PERERA_SM_5375,PERERA_SM_1g_2d,main_matrix,False,Xantphos,Xantphos,False,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,154154.421875,not_reported,not_reported
5376,Potassium quinoline-6-trifluoroborate,"1g, 6-BF3K-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,None,,K3PO4,2.5,DMF,0,1119802.625,perera_suzuki_miyaura_2018,5376,PERERA_SM_5376,PERERA_SM_1g_2d,main_matrix,False,None,NULL_COMPONENT,True,K3PO4,K3PO4,False,DMF,DMF,original_label,H2O,9:1,Pd(OAc)2,0.0625,,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,1119802.625,not_reported,not_reported
5377,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,None,2.5,MeOH,24.841274688509,5036939,perera_suzuki_miyaura_2018,5377,PERERA_SM_5377,PERERA_SM_1f_2d,main_matrix,False,P(tBu)3,P(tBu)3,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,24.841274688509,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,5036939.0,not_reported,not_reported
5378,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,None,2.5,MeOH,18.3562785267775,7556060.5,perera_suzuki_miyaura_2018,5378,PERERA_SM_5378,PERERA_SM_1f_2d,main_matrix,False,P(Ph)3 ,P(Ph)3 ,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,18.3562785267775,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,7556060.5,not_reported,not_reported
5379,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,AmPhos,0.125,None,2.5,MeOH,20.6396276150278,5889742,perera_suzuki_miyaura_2018,5379,PERERA_SM_5379,PERERA_SM_1f_2d,main_matrix,False,AmPhos,AmPhos,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,20.6396276150278,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,5889742.0,not_reported,not_reported
5380,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,None,2.5,MeOH,18.5477439406674,3359025.25,perera_suzuki_miyaura_2018,5380,PERERA_SM_5380,PERERA_SM_1f_2d,main_matrix,False,P(Cy)3,P(Cy)3,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,18.5477439406674,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,3359025.25,not_reported,not_reported
5381,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,None,2.5,MeOH,37.0749821176005,8574848.00000001,perera_suzuki_miyaura_2018,5381,PERERA_SM_5381,PERERA_SM_1f_2d,main_matrix,False,P(o-Tol)3,P(o-Tol)3,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,37.0749821176005,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,8574848.00000001,not_reported,not_reported
5382,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,CataCXium A,0.125,None,2.5,MeOH,27.1418773055402,5333705.5,perera_suzuki_miyaura_2018,5382,PERERA_SM_5382,PERERA_SM_1f_2d,main_matrix,False,CataCXium A,CataCXium A,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,27.1418773055402,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,5333705.5,not_reported,not_reported
5383,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,SPhos,0.125,None,2.5,MeOH,0,1994153.625,perera_suzuki_miyaura_2018,5383,PERERA_SM_5383,PERERA_SM_1f_2d,main_matrix,False,SPhos,SPhos,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,1994153.625,not_reported,not_reported
5384,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,dtbpf,0.125,None,2.5,MeOH,0,1901022.25,perera_suzuki_miyaura_2018,5384,PERERA_SM_5384,PERERA_SM_1f_2d,main_matrix,False,dtbpf,dtbpf,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,1901022.25,not_reported,not_reported
5385,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,XPhos,0.125,None,2.5,MeOH,0,574325,perera_suzuki_miyaura_2018,5385,PERERA_SM_5385,PERERA_SM_1f_2d,main_matrix,False,XPhos,XPhos,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,574325.0,not_reported,not_reported
5386,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,dppf,0.125,None,2.5,MeOH,0,141843.53125,perera_suzuki_miyaura_2018,5386,PERERA_SM_5386,PERERA_SM_1f_2d,main_matrix,False,dppf,dppf,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,141843.53125,not_reported,not_reported
5387,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,Xantphos,0.125,None,2.5,MeOH,0,380397.78125,perera_suzuki_miyaura_2018,5387,PERERA_SM_5387,PERERA_SM_1f_2d,main_matrix,False,Xantphos,Xantphos,False,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,0.0,True,True,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,380397.78125,not_reported,not_reported
5388,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,None,,None,2.5,MeOH,20.4875629432689,4170258.75,perera_suzuki_miyaura_2018,5388,PERERA_SM_5388,PERERA_SM_1f_2d,main_matrix,False,None,NULL_COMPONENT,True,None,NULL_COMPONENT,True,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,20.4875629432689,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,4170258.75,not_reported,not_reported
5389,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,MeOH,28.877304573494,5324264,perera_suzuki_miyaura_2018,5389,PERERA_SM_5389,PERERA_SM_1f_2d,main_matrix,False,P(tBu)3,P(tBu)3,False,NaOH,NaOH,False,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,28.877304573494,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,5324264.0,not_reported,not_reported
5390,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1,0.0004,"2d, Bromide",1,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,NaOH,2.5,MeOH,66.5279253510639,20579806,perera_suzuki_miyaura_2018,5390,PERERA_SM_5390,PERERA_SM_1f_2d,main_matrix,False,P(Ph)3 ,P(Ph)3 ,False,NaOH,NaOH,False,MeOH,MeOH,original_label,H2O,9:1,Pd(OAc)2,0.0625,0.125,2.5,1,0.0004,1,100.0,1.0,100.0,1.0,1.0,45.0,glovebox; O2 <20 ppm; H2O <20 ppm,66.5279253510639,True,False,lc_ms_uv_area_percent_reported,UPLC-MS/DAD; UV area percent,20579806.0,not_reported,not_reported
